reviewer,docID,citation,year,link,mine_type,metals,country,region,location,mine,latitude,longitude,impactID,mitigationID,affected_system,affected_component,affected_factor,impact description,comment,stage_prospecting,stage_exploration,stage_construction,stage_operation,stage_expansion,stage_decommissioning_closure,stage_postclosure,stage_remediation,stage_abandonment,stage_comment,focus,contaminant,est_significance,impact_direction,impact_info_source,mitigation,mitigation_description,mitigation_info_source
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C19,E6M7,5-Societies,5B-Economic,5B-Other,Increased administrative focus on relevant training and local employment opportunities in the mining sector,,,,NS,Y,NS,NS,NS,,NS,,Local community,NA,High,Positive,"Page 170, 178",Yes,"Dedicated, locally based Greenlandic speaking Human Resources Manager to develop and follow up on recruitment, training and career development of the staff.",Page 178
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C19,E6M8,5-Societies,5B-Economic,5B-Other,Increased administrative focus on relevant training and local employment opportunities in the mining sector,,,,NS,Y,NS,NS,NS,,NS,,Local community,NA,High,Positive,"Page 170, 178",Yes,"Regular evaluation of progress on the training programs and performance of apprentices and local and international staff, in order to continuously optimize the internal training programs and provide feedback to educational institutions.",Page 178
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C19,E6M9,5-Societies,5B-Economic,5B-Other,Increased administrative focus on relevant training and local employment opportunities in the mining sector,,,,NS,Y,NS,NS,NS,,NS,,Local community,NA,High,Positive,"Page 170, 178",Yes,Early development of a reinsertion program for workers after mine closure,Page 178
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C20,E6M1,5-Societies,5C-Service & infrastructure,5C-Municipal services,Pressure on administration of municipal permits for the construction phase,,,,Y,NS,NS,NS,NS,,NS,,Local community,NA,Medium,Negative,"Page 170, 179",Yes,Local and national plans and programmes,Page 179
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C20,E6M2,5-Societies,5C-Service & infrastructure,5C-Municipal services,Pressure on administration of municipal permits for the construction phase,,,,Y,NS,NS,NS,NS,,NS,,Local community,NA,Medium,Negative,"Page 170, 179",Yes,"Establish cooperation with Sermersooq Municipality as soon as possible, in order to clarify the following aspects:
• Estimation of housing demand for the project during construction and operation
• Alternative plans for short term and long term housing for staff and their families in Nuuk
• Project needs related to treatment and final disposition of certain types of wastes, and solutions acceptable for the Municipality
• Plan for use of port facilities and dock space in the port of Nuuk.
• ISUA Project plan for submission of request for construction permits, so the Municipality can better organize its work.",Page 179
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C20,E6M3,5-Societies,5C-Service & infrastructure,5C-Municipal services,Pressure on administration of municipal permits for the construction phase,,,,Y,NS,NS,NS,NS,,NS,,Local community,NA,Medium,Negative,"Page 170, 179",Yes,Avoid in all cases municipal housing and use private rental,Page 179
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C20,E6M4,5-Societies,5C-Service & infrastructure,5C-Municipal services,Pressure on administration of municipal permits for the construction phase,,,,Y,NS,NS,NS,NS,,NS,,Local community,NA,Medium,Negative,"Page 170, 179",Yes,For short term accommodation in Nuuk consider a framework contract with the local hotels and temporary rented accommodation facilities where expected services and approximated time plan will be specified,Page 179
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C20,E6M5,5-Societies,5C-Service & infrastructure,5C-Municipal services,Pressure on administration of municipal permits for the construction phase,,,,Y,NS,NS,NS,NS,,NS,,Local community,NA,Medium,Negative,"Page 170, 179",Yes,Assess the type and quantity of waste potentially produced and consider alternative waste treatment solutions. Minimize shipping of domestic wastes for treatment to the facilities in Nuuk during construction. Promote development of new and innovative waste recycling/reuse local business.,Page 179
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C20,E6M6,5-Societies,5C-Service & infrastructure,5C-Municipal services,Pressure on administration of municipal permits for the construction phase,,,,Y,NS,NS,NS,NS,,NS,,Local community,NA,Medium,Negative,"Page 170, 179",Yes,"Transboundary transport of hazardous waste may create additional unwanted risks. It is suggested that, in coordination with the Municipality, joint efforts are made in cooperation with other mining and oil projects in order to co-finance the upgrading of the waste treatment facility in Nuuk to handle hazardous wastes.",Page 179
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C21,E6M1,5-Societies,5C-Service & infrastructure,5C-Other services,Increase work load at customs and taxation office,,,,Y,NS,NS,NS,NS,,NS,,Local community,NA,Medium,Negative,"Page 170, 179",Yes,Local and national plans and programmes,Page 179
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C21,E6M2,5-Societies,5C-Service & infrastructure,5C-Other services,Increase work load at customs and taxation office,,,,Y,NS,NS,NS,NS,,NS,,Local community,NA,Medium,Negative,"Page 170, 179",Yes,"Establish cooperation with Sermersooq Municipality as soon as possible, in order to clarify the following aspects:
• Estimation of housing demand for the project during construction and operation
• Alternative plans for short term and long term housing for staff and their families in Nuuk
• Project needs related to treatment and final disposition of certain types of wastes, and solutions acceptable for the Municipality
• Plan for use of port facilities and dock space in the port of Nuuk.
• ISUA Project plan for submission of request for construction permits, so the Municipality can better organize its work.",Page 179
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C21,E6M3,5-Societies,5C-Service & infrastructure,5C-Other services,Increase work load at customs and taxation office,,,,Y,NS,NS,NS,NS,,NS,,Local community,NA,Medium,Negative,"Page 170, 179",Yes,Avoid in all cases municipal housing and use private rental,Page 179
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C21,E6M4,5-Societies,5C-Service & infrastructure,5C-Other services,Increase work load at customs and taxation office,,,,Y,NS,NS,NS,NS,,NS,,Local community,NA,Medium,Negative,"Page 170, 179",Yes,For short term accommodation in Nuuk consider a framework contract with the local hotels and temporary rented accommodation facilities where expected services and approximated time plan will be specified,Page 179
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C21,E6M5,5-Societies,5C-Service & infrastructure,5C-Other services,Increase work load at customs and taxation office,,,,Y,NS,NS,NS,NS,,NS,,Local community,NA,Medium,Negative,"Page 170, 179",Yes,Assess the type and quantity of waste potentially produced and consider alternative waste treatment solutions. Minimize shipping of domestic wastes for treatment to the facilities in Nuuk during construction. Promote development of new and innovative waste recycling/reuse local business.,Page 179
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C21,E6M6,5-Societies,5C-Service & infrastructure,5C-Other services,Increase work load at customs and taxation office,,,,Y,NS,NS,NS,NS,,NS,,Local community,NA,Medium,Negative,"Page 170, 179",Yes,"Transboundary transport of hazardous waste may create additional unwanted risks. It is suggested that, in coordination with the Municipality, joint efforts are made in cooperation with other mining and oil projects in order to co-finance the upgrading of the waste treatment facility in Nuuk to handle hazardous wastes.",Page 179
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C22,E6M1,5-Societies,5C-Service & infrastructure,5C-Other services,Increased work load for immigration authorities and officers,,,,Y,NS,NS,NS,NS,,NS,,Local community,NA,Medium,Negative,"Page 170, 179",Yes,Local and national plans and programmes,Page 179
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C21,E6M2,5-Societies,5C-Service & infrastructure,5C-Other services,Increased work load for immigration authorities and officers,,,,Y,NS,NS,NS,NS,,NS,,Local community,NA,Medium,Negative,"Page 170, 179",Yes,"Establish cooperation with Sermersooq Municipality as soon as possible, in order to clarify the following aspects:
• Estimation of housing demand for the project during construction and operation
• Alternative plans for short term and long term housing for staff and their families in Nuuk
• Project needs related to treatment and final disposition of certain types of wastes, and solutions acceptable for the Municipality
• Plan for use of port facilities and dock space in the port of Nuuk.
• ISUA Project plan for submission of request for construction permits, so the Municipality can better organize its work.",Page 179
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C21,E6M3,5-Societies,5C-Service & infrastructure,5C-Other services,Increased work load for immigration authorities and officers,,,,Y,NS,NS,NS,NS,,NS,,Local community,NA,Medium,Negative,"Page 170, 179",Yes,Avoid in all cases municipal housing and use private rental,Page 179
